13;"Problemy kreatywności w projektowaniu systemów eksperckich, SWD, i podejmowaniu decyzji";;;;;;;;;
"13.2 a";524;0,2;0,2;"n/a";10;10;10;10;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"13.2 a";547;0,1;0,2;"n/a";0;3;20;35;;"nie jestem pewien,ale chciałbym by tak było"
"13.2 a";548;0,1;0,2;"n/a";5;15;30;60;"Aby umożliwić jakąkolwiek predykcję, bądź pozwolić systemowi na jakiekolwiek podpowiadanie, potrzebna jest ogromna ilość przetworzonych danych. To wpływa na czas potrzebny do implementacji takiego systemu.";"pewność"
"13.2 a";549;0,1;0,75;"n/a";5;5;10;10;"Badania mózgu obecnie nie są tak zaawansowne aby były możliwe podanie szacunkowych danych odnośnie systemów kognitywnych. Jednak w przyszłości możliwe jest wykorzystanie takich systemów.";"wyrażam tylko swój subiektywny pogląd"
"13.2 a";550;0,1;0,2;"n/a";5;15;30;60;"Aby umożliwić jakąkolwiek predykcję, bądź pozwolić systemowi na jakiekolwiek podpowiadanie, potrzebna jest ogromna ilość przetworzonych danych. To wpływa na czas potrzebny do implementacji takiego systemu.";"pewność"
"13.2 a";551;0,1;0,2;"n/a";15;25;45;70;;"wyrażam tylko swój subiektywny pogląd"
"13.2 a";552;0,1;0,2;"n/a";1;3;5;10;;"wyrażam tylko swój subiektywny pogląd"
"13.2 a";554;0,1;0,2;"n/a";5;20;35;50;"Np. poziom koncentracji użytkownika wymaga badan mózgu, który jest najmniej zbadanym ludzkim organem.";"nie jestem pewien,ale chciałbym by tak było"
"13.2 a";556;0,05;0,2;"n/a";2;3;5;5;"Myślę że taki system powstanie szybko gdyż sprawdzi się w użytku wśród ludzi.";"wyrażam tylko swój subiektywny pogląd"
"13.2 a";558;0,1;0,2;"n/a";10;15;15;20;"Jest to mało możliwe ze względu na zbyt szerokie spektrum działania systemu i duże zapotrzebowanie na dane z długiego okresu czasu.";"pewność"
"13.2 a";564;0,1;0,2;"n/a";40;50;60;70;"Przy zaangażowaniu wystarczającej liczby pacjentów i szybki sprawdzeniu technologii, po fazach testów to tylko kwestia zebranych danych od pacjentów, kiedy system będzie w pełni sprawny.";"pewność"
"13.2 a";565;0,05;0,2;"n/a";4;5;10;15;"Własne przewidywania";"wyrażam tylko swój subiektywny pogląd"
"13.2 a";566;0,2;0,2;"n/a";15;25;50;75;"Największym problemem będzie opracowanie odpowiedniego algorytmu które będą skuteczne. Potrzebne jest jeszcze kilkanaście lat badań nad udoskonalaniem systemu.";"wyrażam tylko swój subiektywny pogląd"
"13.2 a";567;0,2;0,2;"n/a";5;5;15;25;"Systemy kreatywności będą się rozwijały ze względu na ciągły rozwój urządzeń badających percepcję. Badanie koncentracji i efektywności uczenia będzie następować szybciej niż pozostałe wymienione aspekty.";"wyrażam tylko swój subiektywny pogląd"
"13.2 a";571;0,4;0,25;"n/a";4;10;30;75;;"pewność"
"13.2 a";579;0,7;0,2;"n/a";5;10;15;20;"Własne analizy";"wyrażam tylko swój subiektywny pogląd"
"13.2";"Badania kognitywistyczne umożliwią opracowanie i implementację aktywnych metod wspomagających efektywność procesu uczenia się, dostosowanych do różnych dziedzin. Proszę podać skumulowane prawdopodobieństwo (narastająco, w %) implementacji powszechnie dostępnego systemu wspomagającego uczenie się i posiadającego następujące cechy:";;;;;;;;;
;"kod pytania:";"R";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
"13.2 b";"b) jest w stanie w prosty sposób określić poziom koncentracji użytkownika on-line";;;;;;;;;
;"kod pytania:";"R";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"13.2 b";68;0,5;0,2;"n/a";10;20;30;40;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";128;0,7;0,2;"n/a";10;;;;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";140;0,8;0,2;"n/a";20;35;40;55;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";284;0,8;0,2;"n/a";5;10;25;40;"Przy odpowiednio niskiej złożoności systemu jego szanse na efektywną implementację rosną";"jestem raczej pewnien (pewna)"
"13.2 b";315;0,6;0,75;"n/a";30;60;90;95;"Zalezy od uregulowan prawnych chroniacyhc dane osobowe";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";347;0,5;0,2;"n/a";;;;;;"z dużym prawdopodobieństwem"
"13.2 b";353;0,5;0,2;"n/a";20;30;55;70;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";354;0,5;0,2;"n/a";0;3;5;10;"wymaga dużej ingerencji w prywatność, istnieje możliwość powstania systemów akademickich a nie publicznie dostępnych";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";364;0,6;0,2;"n/a";2;3;5;10;"oszacowanie własne na podstawie ogólnej wiedzy";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";367;0,7;0,2;"n/a";1;2;4;5;"opinia własna";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";398;0,1;0,2;"n/a";15;20;25;30;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";407;0,5;0,2;"n/a";3;10;15;20;"Badanie koncentracji jest dość złożonym zagadanieniem dlatego uproszczenie metod pozwalających na jednoznaczne określenie tego zjawiska zajmie zapewne jeszcze sporo czasu.";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";413;0,5;0,2;"n/a";15;20;30;55;"Sądzę, że ma podstawie jakiś odpowiedzi czy ruchów myszy użytkownika da się coś takiego testować.";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";415;0,5;0,2;"n/a";45;75;85;90;"Sprawdzenie jak długo użytkownik potrafi skupić się na jednym zadaniu jest dosyć proste, problemem będzie monitorowanie czy nadal jest np. przy komputerze, czy zostawił go włączonego i poszedł.";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";416;0,9;0,2;"n/a";30;50;70;90;"Jeżeli możliwość koncentracji zostanie sprowadzona do prostych właściwości, jak np czas reakcji na bodźce, to taki system jest możliwy do stworzenia w ciągu kilku lat.";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";417;0,01;0,2;"n/a";30;30;35;40;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";418;0,5;0,2;"n/a";50;60;70;80;"Wydaje mi się, że gdy człowiek jest skoncentrowany to pewne obszary mózgu będą aktywne, a inne nie. Po tym można będzie sprawdzić koncentrację.";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";421;0,5;0,2;"n/a";0;0;0;2;"Sądzę, że możliwość padania poziomu użytkownika jest niezbyt możliwa. Prawdopodobieństwo powstania takiego systemu określam jako bardzo małe, a jeżeli już możliwe to w bardzo odległym czasie.";"jestem raczej pewnien (pewna)"
"13.2 b";423;0,6;0,2;"n/a";5;10;15;20;"Uważam, że takie rozwiązanie może być bardzo trudne, ale nie niemożliwe do zaimplementowania. Wydaje mi się, że poziom koncentracji jest trudno mierzalną wielkością.";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";452;0,5;0,2;"n/a";10;10;15;35;"j/w";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";462;0,5;0,4;"n/a";5;10;25;40;"Badanie koncentracji online może być problematyczne, gdyż wymaga dodatkowych czujników. Konieczne byłby stworzenie nieinwazyjnej metody, nie wpływającej na użytkownika np. analiza danych z kamery, szybkość wciskania klawiszy itp.";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";465;0,5;0,2;"n/a";2;2;2;5;"Online jesteśmy w stanie badać parametry takie jak ruch gałek ocznych, czy ruch kursora myszki. Uważam jednak, że takie dane nie są wystarczające do oceny koncektracji użytkownika";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";494;0,8;0,5;"n/a";4;5;10;30;"Wydajność takich systemów zleży od jakości łączy internetowych, ponieważ będą one musiały być wysoce multimedialne, aby prawidłowo oceniać badanego człowieka w różnych fazach rozwoju emocjonalnego.";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";506;0,7;0,2;"n/a";20;50;60;70;"Naturalny kierunek rozwoju systemów e-learningowych";"z dużym prawdopodobieństwem"
"13.2 b";512;0,5;0,2;"n/a";40;60;80;99;"Użytkownicy prawdopodobnie nie będą rozumieli sposobu działania systemu, ale problem szybko zostanie rozwiązany w ścisłej współpracy pomiędzy programistami i testerami";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";513;0,5;0,2;"n/a";100;100;100;100;"O ile sprawdzenie koncentracji i pomiar efektywności uczenia są stosunkowo proste do zrealizowania, to w przypadku kreatywności problemem jest brak znanych miarodajnych metod jej pomiaru i stymulacji.";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";514;0,5;0,2;"n/a";50;60;70;75;"Jest bardzo prawdopodobne powstanie takiego systemu, gdyż już dzisiaj istnieją rozwiązania badające postępy użytkownika w nauce danej dziedziny i pomoc w lepszym jej przyswajaniu. Jedynym utrudnieniem może być mierzenie kreatywności użytkownika z racji iż jest to skomplikowany proces, którego nie da się zbadać w prosty sposób. Osoba może być wybitną w jednej z dziedzin a w innych nie wykazywać kreatywności, należy stworzyć wskaźniki, które będą brały takie informacje pod uwage";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";517;0,5;0,2;"n/a";100;100;100;100;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";520;0,5;0,2;"n/a";3;10;20;40;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";523;0,4;0,75;"n/a";99;99;99;100;"pogląd własny";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";524;0,2;0,2;"n/a";10;10;10;10;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";547;0,1;0,2;"n/a";4;10;25;40;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";548;0,1;0,2;"n/a";5;15;30;60;"j.w.";"pewność"
"13.2 b";549;0,1;0,75;"n/a";10;15;20;20;"-";"wyrażam tylko swój subiektywny pogląd"
"13.2 b";550;0,1;0,2;"n/a";5;15;30;60;"Aby umożliwić jakąkolwiek predykcję, bądź pozwolić systemowi na jakiekolwiek podpowiadanie, potrzebna jest ogromna ilość przetworzonych danych. To wpływa na czas potrzebny do implementacji takiego systemu.";"pewność"
"13.2 b";551;0,1;0,2;"n/a";35;50;75;90;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";552;0,1;0,2;"n/a";0;2;5;10;;"wyrażam tylko swój subiektywny pogląd"
"13.2 b";554;0,1;0,2;"n/a";10;30;50;60;"Np. poziom koncentracji użytkownika wymaga badan mózgu, który jest najmniej zbadanym ludzkim organem.";"nie jestem pewien,ale chciałbym by tak było"
"13.2 b";556;0,05;0,2;"n/a";2;3;5;5;"Myślę że taki system powstanie szybko gdyż sprawdzi się w użytku wśród ludzi.";"wyrażam tylko swój subiektywny pogląd"
