11;"Perspektywy integracji baz wiedzy, systemów eksperckich i SWD";;;;;;;;;
"11.1 a";514;0,5;0,2;"n/a";10;20;30;40;"Początkowo za reprezentatywne uznane zostaną dziedziny z którymi Internet jest związany od zawsze (technologie). Dopiero z czasem przekonają się do niego naukowcy oraz osoby, których pracą jest analiza ludzkich zachowań";"pewność"
"11.1 a";517;0,5;0,2;"n/a";25;25;30;35;"O ile powszechnie dostępne zasoby są w pewnym stopniu wykorzystywane do badań naukowych (w 2012 odbyła się trzecia konferencja IEEE na której było dużo publikacji na ten temat (http://dx.doi.org/10.1109/ICCSN.2011.6013718), to świat naukowy nie ufa aż tak bardzo internetowi. Mechanizmy takie jak tracking cookie, adClick są i będą najlepszym narzędziem do badań rynku. Już dziś instnieje wiele portali (np. dailytech) informujących o nowościach, które mają coraz więcej odwiedzin, co sugeruje, iż będzie to w przyszłości główne źródło informacji o technologiach. ilość osób rekrutowanych przez serwisy typu pracuj.pl powoli przekracza ilość osób rekrutowanych tradycyjnie i w niedalekiej przyszłości będzie głównym źródłem informacji.";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";520;0,5;0,2;"n/a";5;10;20;50;;"wyrażam tylko swój subiektywny pogląd"
"11.1 a";523;0,4;0,75;"n/a";25;25;35;40;"computerworld";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";524;0,2;0,2;"n/a";10;10;10;10;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";547;0,1;0,2;"n/a";20;50;80;90;"Przewaga zalet informacji dostępnych w sieci nad tradycyjnymi";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";548;0,1;0,2;"n/a";10;10;15;15;"Z biegiem lat nastąpi wzrost wiarygodności informacji dostępnych w internecie.";"jestem raczej pewnien (pewna)"
"11.1 a";549;0,1;0,75;"n/a";3;5;20;20;"Tendencja do coraz częśtszego korzystania z zasobów sieci.";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";550;0,1;0,2;"n/a";10;25;85;95;;"z dużym prawdopodobieństwem"
"11.1 a";551;0,1;0,2;"n/a";10;25;40;50;;"wyrażam tylko swój subiektywny pogląd"
"11.1 a";552;0,1;0,2;"n/a";10;10;10;10;"Z Internetu korzystają wszyscy. Jest on cennym zrodlem informacji o preferencjach klientów.";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";554;0,1;0,2;"n/a";5;10;20;50;"Obecnie widoczna tendencja do coraz większego wykorzystania zasobow dostępnych w sieci, jak i coraz wieksza ilość tychże nie pozostawia wątpliwości co do rosnącego charakteru tych zastosowan.";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";556;0,05;0,2;"n/a";1;1;1;1;"W internecie ciężko znaleźć wartościową informację. W większości są to nic nie warte śmieci. I to się nie zmieni";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";558;0,1;0,2;"n/a";5;5;5;5;"W internecie znajdują się często niepotwierdzone jak i mało wartościowe z punktu widzenia badań informacje.";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";564;0,1;0,2;"n/a";10;10;15;15;;"wyrażam tylko swój subiektywny pogląd"
"11.1 a";565;0,05;0,2;"n/a";30;40;70;75;"Własna analiza";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";566;0,2;0,2;"n/a";40;50;50;60;"Ze względu na wzrost danych i wiedzy w następnych latach, informacje w kolejnych latach będą coraz bardziej reprezentatywne";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";567;0,2;0,2;"n/a";50;45;45;45;"Badania naukowe zawsze będą stanowić większą część zasobów, gdyż jest to najlepsza metoda upubliczniania danych powiązana z powszechnym dostępem, a zatem szybszym dostępem informacji, a zatem szybszego i lepszego rozwoju nauki. Informacje dotyczące zasobów ludzkich powinny stać się atrakcyjne np. ze względu na pracodawców, którym łatwiej byłoby wyszukiwać pracowników pod kątem pożądanych cech.";"wyrażam tylko swój subiektywny pogląd"
"11.1 a";579;0,7;0,2;"n/a";40;35;35;30;"Własne analizy";"wyrażam tylko swój subiektywny pogląd"
"11.1";"Informacja znajdująca się w sieci i powszechnie dostępna poprzez przeglądarki i wyszukiwarki internetowe zostaje uznana za reprezentatywną dla:";;;;;;;;;
;"kod pytania:";;;;;;;;;
;"jednostka:";;;;;;;;;
;"sposób analizy:";;;;;;;;;
"11.1 b";"b) badań rynku i w celach marketingowych";;;;;;;;;
;"kod pytania:";"P";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"11.1 b";68;0,5;0,2;"n/a";15;25;30;35;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";128;0,7;0,2;"n/a";60;;;;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";140;0,8;0,2;"n/a";5;15;20;30;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";284;0,8;0,2;"n/a";40;60;80;95;"Informacje znajdujące się w sieci posiadają niezwykle szerokie spektrum zalet nad systemami tradycyjnymi, więc osiągnięcie przez nie rynkowej dominacji jest nieuchronne";"jestem raczej pewnien (pewna)"
"11.1 b";315;0,6;0,75;"n/a";20;50;60;80;"Informacje krytyczne dotyczace dzialalnosci firm nigdy nie zostana oficjalnie udostepnione w sieci publicznej.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";344;1;0,5;"n/a";90;90;95;95;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";347;0,5;0,2;"n/a";45;55;75;90;;"jestem raczej pewnien (pewna)"
"11.1 b";353;0,5;0,2;"n/a";35;50;60;65;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";354;0,5;0,2;"n/a";5;20;40;55;"informacje odnośnie preferencji często są dodawane przez producenta/dostawcę sprzętu co zaciemnia obraz rynku, odpowiednia filtracja danych często zapewnia wiarygodność próbek";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";361;0,6;0,2;"n/a";10;10;10;10;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";363;0,5;0,2;"n/a";5;15;20;25;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";364;0,6;0,2;"n/a";10;25;35;60;"oszacowanie własne na podstawie ogólnej wiedzy";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";367;0,7;0,2;"n/a";15;20;25;30;"opinia własna";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";398;0,1;0,2;"n/a";10;15;25;35;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";407;0,5;0,2;"n/a";15;25;40;55;"Na dynamiczny rozwój systemów w tej branży największy wpływ będą miały duże korzyści finansowe firm, którym uda się zaadaptować tą technologię do swoich potrzeb i uzyskania przewagi konkurencyjnej oraz ogromna ilość informacji z tej dziedziny.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";413;0,5;0,2;"n/a";25;30;40;40;"Badan rynku i wszelkiego rodzaju ankiet jest w sieci bardzo dużo, problemem może być ich wiarygodność.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";415;0,5;0,2;"n/a";30;30;60;60;"wszystkie reklamy, ankiety, fanpage itd.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";416;0,9;0,2;"n/a";50;60;70;80;"Już teraz istnieją mechanizmy pozwalające na śledzenie preferencji użytkowników i oferowanie im wyselekcjonowanych reklam, które mają większą szansę zainteresowania odbiorcy. Jest to niezwykle dochodowy interes dla sprzedawców dlatego na pewno będzie on rozwijany i będą próby wyciągania coraz większej liczby informacji o kliencie.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";417;0,01;0,2;"n/a";40;45;40;45;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";418;0,5;0,2;"n/a";40;50;60;70;"Na podstawie danych pochodzących ze sklepów internetowych czy też przeglądania różnych serwisów porównujących ceny wybranych produktów, można stwierdzić czego ludzie szukają i im to dać.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";421;0,5;0,2;"n/a";20;30;40;50;"Ilość badań rynku która istnieje na tą chwilę jest spora, ale duża większość z nich jest tworzona, wyświetlana i wysyłana automatycznie. Takie mechanizmy jak geomarketing czy reklama spersonalizowana nie jest jeszcze wszędzie na porządku dziennym. Rozwój tych i innych rozwiązań znacznie wpłynie na ten obszar.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";423;0,6;0,2;"n/a";65;80;85;85;"Badania rynku są bardzo odważnie rozwijającą się dziedziną, która nie boi się nowych możliwości, dlatego prognozuję szybki rozwój w tej dziedzinie.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";452;0,5;0,2;"n/a";50;70;80;90;"j/w";"nie jestem pewien,ale chciałbym by tak było"
"11.1 b";462;0,5;0,4;"n/a";15;30;40;60;"Zasoby sieci mogą być z dobrym skutkiem wykorzystane w celach marketingowych.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";465;0,5;0,2;"n/a";75;85;95;96;"Internetowe ankiety, fora i strony zapewniają morze informacji dla osób zajmujących się marketingiem. Ponieważ informacje te zapewnia praktycznie każdy uzytkownik internetu niezależnie od jego wiedzy, wartość ta będzie wzrastała proporcjonalnie do wzrostu liczby użytkowników sieci.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";494;0,8;0,5;"n/a";50;70;80;80;"Badania rynku i badania marketingowe będą charakteryzowały się podobną charakterystyką jak badania naukowe na rzecz przedsiębiorstw. W zależności od ich wagi dla prowadzonych kampanii reklamowych i rangi produktów jakie dotyczą będą publikowane z dużym opóźnieniem lub wcale.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";506;0,7;0,2;"n/a";15;15;25;30;"niska wiarygodność danych marketingowych w sieci";"nie jestem pewien,ale obawiam się, że może tak być"
"11.1 b";512;0,5;0,2;"n/a";25;45;85;85;"Dane będą rosły w tempie tak dużym, że systemy eksperckie nie będą nadążały z ich gromadzeniem. Ostatecznie uda się stworzyć taki system ale wywoła to dużą falę protestów przeciwko ""wielkiemu bratu""";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";513;0,5;0,2;"n/a";50;60;70;80;"Zasoby dostępne w internecie nie są zbyt dobrym źródłem danych do badań naukowych z racji małej wiarygodności, lecz w pozostałych dziedzinach bywają przydatne. W dziedzinach marketingowych są one jednak nieocenione głównie z powodu serwisów społecznościowych, które do celów zbierania informacji marketingowych są idealne";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";514;0,5;0,2;"n/a";40;50;60;70;"Początkowo za reprezentatywne uznane zostaną dziedziny z którymi Internet jest związany od zawsze (technologie). Dopiero z czasem przekonają się do niego naukowcy oraz osoby, których pracą jest analiza ludzkich zachowań";"pewność"
"11.1 b";517;0,5;0,2;"n/a";60;70;80;90;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";520;0,5;0,2;"n/a";5;10;15;40;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";523;0,4;0,75;"n/a";80;80;90;90;"computerworld";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";524;0,2;0,2;"n/a";10;10;10;10;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";547;0,1;0,2;"n/a";30;70;90;100;"j.w";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";548;0,1;0,2;"n/a";30;30;35;45;"Z biegiem lat coraz więcej informacji o użytkownikach będzie przetwarzanych w celu zbadania.";"jestem raczej pewnien (pewna)"
"11.1 b";549;0,1;0,75;"n/a";35;45;55;80;"---";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";550;0,1;0,2;"n/a";75;85;95;98;;"z dużym prawdopodobieństwem"
"11.1 b";551;0,1;0,2;"n/a";40;70;85;95;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";552;0,1;0,2;"n/a";10;10;30;30;"Z Internetu korzystają wszyscy. Jest on cennym zrodlem informacji o preferencjach klientów.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";554;0,1;0,2;"n/a";50;70;80;90;"Obecnie widoczna tendencja do coraz większego wykorzystania zasobow dostępnych w sieci, jak i coraz wieksza ilość tychże nie pozostawia wątpliwości co do rosnącego charakteru tych zastosowan.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";556;0,05;0,2;"n/a";40;40;40;40;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";558;0,1;0,2;"n/a";40;40;40;40;"Internet jest ciekawym i wartościowym źródłem informacji do celów marketingowych.";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";564;0,1;0,2;"n/a";30;35;35;45;;"wyrażam tylko swój subiektywny pogląd"
"11.1 b";565;0,05;0,2;"n/a";30;40;70;80;"Własna analiza";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";566;0,2;0,2;"n/a";30;35;50;60;"Ze względu na wzrost danych i wiedzy w następnych latach, informacje w kolejnych latach będą coraz bardziej reprezentatywne";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";567;0,2;0,2;"n/a";10;20;15;10;"jw";"wyrażam tylko swój subiektywny pogląd"
"11.1 b";579;0,7;0,2;"n/a";25;30;35;40;"Własne analizy";"wyrażam tylko swój subiektywny pogląd"
"11.1";"Informacja znajdująca się w sieci i powszechnie dostępna poprzez przeglądarki i wyszukiwarki internetowe zostaje uznana za reprezentatywną dla:";;;;;;;;;
;"kod pytania:";;;;;;;;;
;"jednostka:";;;;;;;;;
;"sposób analizy:";;;;;;;;;
"11.1 c";"c) informacji o technologiach";;;;;;;;;
;"kod pytania:";"P";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"11.1 c";68;0,5;0,2;"n/a";10;20;30;40;;"wyrażam tylko swój subiektywny pogląd"
"11.1 c";140;0,8;0,2;"n/a";10;15;25;30;;"wyrażam tylko swój subiektywny pogląd"
"11.1 c";284;0,8;0,2;"n/a";50;70;85;99;"Informacje znajdujące się w sieci posiadają niezwykle szerokie spektrum zalet nad systemami tradycyjnymi, więc osiągnięcie przez nie rynkowej dominacji jest nieuchronne";"jestem raczej pewnien (pewna)"
"11.1 c";315;0,6;0,75;"n/a";20;25;30;30;"Nastapi dalszy proces zamykania krytycznych zrodel informacji wsieciach lokalnych";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";344;1;0,5;"n/a";70;80;80;80;;"wyrażam tylko swój subiektywny pogląd"
"11.1 c";347;0,5;0,2;"n/a";55;65;80;90;;"jestem raczej pewnien (pewna)"
"11.1 c";353;0,5;0,2;"n/a";40;50;55;65;;"wyrażam tylko swój subiektywny pogląd"
"11.1 c";354;0,5;0,2;"n/a";5;30;50;90;"coraz częściej pierwszym miejscem gdzie są publikowane informacje o technologiach jest internet, często internet służy do komunikacji podczas rozwoju technologi";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";361;0,6;0,2;"n/a";70;70;70;70;;"wyrażam tylko swój subiektywny pogląd"
"11.1 c";363;0,5;0,2;"n/a";10;20;40;50;;"wyrażam tylko swój subiektywny pogląd"
"11.1 c";364;0,6;0,2;"n/a";25;35;55;70;"oszacowanie własne na podstawie ogólnej wiedzy";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";367;0,7;0,2;"n/a";20;20;25;30;"opinia własna";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";398;0,1;0,2;"n/a";25;25;30;35;;"wyrażam tylko swój subiektywny pogląd"
"11.1 c";407;0,5;0,2;"n/a";3;5;10;15;"Zainteresowanie informacjami o technologiach jest ogromne jednak nie jest to tak oczywiste i proste do spieniężenia jak w przypadku informacji dotyczących badań rynkowych i marketingu. Jednocześnie ze względu na ochronę patentową i obawę przed konkurencją dotarcie do szczegółowych informacji na pewno przez wiele lat nie będzie takie proste i łatwe.";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";413;0,5;0,2;"n/a";40;45;50;60;"Inforamacje o technologiach są dość dobrze dostępne, zarówno blogi tematyczne, badania, publikacje.";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";415;0,5;0,2;"n/a";20;25;30;25;"Blogi, materiały z konferencji i różnego rodzaju publikacje dotyczące technologii";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";416;0,9;0,2;"n/a";80;85;85;90;"Informacje o nowoczesnych technologiach są umieszczane przede wszystkim w sieci. Technologie te zmieniają się bardzo szybko, a internet pozwala na częstą aktualizację treści (cykl wydawniczy książek trwa zbyt długo w przypadku nowoczesnych technologii - gdy książka pojawi się na półce już jest najczęściej nieaktualna).";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";417;0,01;0,2;"n/a";30;25;25;35;;"wyrażam tylko swój subiektywny pogląd"
"11.1 c";418;0,5;0,2;"n/a";55;65;75;85;"Informacje technologiczne są publikowane na stronach znanych portali czy też czasopism branżowych, informację stamtąd pochodzące można potraktować jako wiarygodne, ale należy uważać na wszelkie inne niepotwierdzone źródła informacji.";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";421;0,5;0,2;"n/a";70;75;80;90;"Technologie są w dużej mierze związane z internetem, więc to głównie tutaj zostają publikowane informacje o nowo powstających rozwiązaniach. Sądzę więc, że informacje z tego obszaru będą w bardzo dużym stopniu znajdowały się w sieci.";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";423;0,6;0,2;"n/a";25;25;30;30;"Podejrzewam, że wiele informacji o technologiach można traktować wyłącznie w charakterze subiektywnych opinii.";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";452;0,5;0,2;"n/a";60;70;80;95;"j/w";"nie jestem pewien,ale chciałbym by tak było"
"11.1 c";462;0,5;0,4;"n/a";5;10;20;30;"W zależności od źródła, istnieją mniej i bardziej wiarygodne.";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";465;0,5;0,2;"n/a";95;95;95;95;"Informacje o technologiach są zarówno dostępne na ich stronach internetowych, jak i na forach. W dzisiejszych czasach praktycznie każda nowa technologia ma swoją społeczność, forum oraz profesjonalną stronę internetową. Informacje z tych zasobów można z pewnością uznać za reprezentatywną. Oczywiście mogą znaleźć się zasoby zawierające nieprawdziwe informacje, jednak zakładam, że każdy świadomy użytkownik szukający informacji o danej technologii będzie jej szukał na oficjalnej stronie, bądź na sprawdzony forum.";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";494;0,8;0,5;"n/a";50;55;60;65;"Dane o wydajności czy efektywności różnych technologii są publikowane w zależności od niezależnych testów wykonywanych rzez różne podmioty. Natomiast dane technologiczne są zastrzeżone lub nie będą publikowane do czasu wygaśnięcia patentu, co będzie powodowało opóźnienie w ich dostępności.";"wyrażam tylko swój subiektywny pogląd"
"11.1 c";506;0,7;0,2;"n/a";60;65;70;75;"Rozwój dostępności informacji w tym temacie zapewniony przez społeczność";"z dużym prawdopodobieństwem"
"11.1 c";512;0,5;0,2;"n/a";30;60;70;75;"Dane będą rosły w tempie tak dużym, że systemy eksperckie nie będą nadążały z ich gromadzeniem. Ostatecznie uda się stworzyć taki system ale wywoła to dużą falę protestów przeciwko ""wielkiemu bratu""";"wyrażam tylko swój subiektywny pogląd"
